Rank,Ensemble ID,Name,Position (hg19),MinEnergy,Binding site(query),Binding site(target),location,SumEnergy,lncRNA,Name_lncRNA
1160,ENST00000539568,RP11-283I3.2,chr12: 312809-314189,-39.9,85-138,439-492,ncRNA,-112.7,ENST00000602946.1,AC006064.4
1161,ENST00000310442,ZDHHC24,chr11: 66306150-66313709,-39.9,88-137,723-772,CDS,-104.8,ENST00000602946.1,AC006064.4
1162,ENST00000395003,PHF15,chr5: 133861799-133918918,-39.8,89-136,5351-5398,UTR3,-463.0,ENST00000602946.1,AC006064.4
1163,ENST00000263980,SLC9A1,chr1: 27425307-27481401,-39.8,86-144,3832-3890,UTR3,-469.8,ENST00000602946.1,AC006064.4
1164,ENST00000266085,TIMP3,chr22: 33197688-33259030,-39.8,87-137,1286-1336,UTR3,-245.1,ENST00000602946.1,AC006064.4
1165,ENST00000271643,ADAMTSL4,chr1: 150521899-150533408,-39.8,84-135,843-894,CDS,-407.9,ENST00000602946.1,AC006064.4
1166,ENST00000249330,VGF,chr7: 100805791-100808874,-39.7,91-138,1716-1763,CDS,-105.5,ENST00000602946.1,AC006064.4
1167,ENST00000345221,NLRP1,chr17: 5417440-5487832,-39.7,87-136,110-159,UTR5,-540.1,ENST00000602946.1,AC006064.4
1168,ENST00000446231,SMG1,chr16: 18816176-18937776,-39.7,89-137,12035-12083,UTR3,-1029.8,ENST00000602946.1,AC006064.4
1169,ENST00000450537,ZNF512B,chr20: 62588056-62680113,-39.7,91-138,3342-3389,UTR3,-381.1,ENST00000602946.1,AC006064.4
1170,ENST00000374639,C1QC,chr1: 22970127-22974603,-39.7,90-137,938-985,UTR3,-155.0,ENST00000602946.1,AC006064.4
1171,ENST00000368081,ATP1A4,chr1: 160121361-160156767,-39.7,86-137,335-386,UTR5,-354.8,ENST00000602946.1,AC006064.4
1172,ENST00000608443,FKBP8,chr19: 18642573-18654470,-39.7,91-138,1757-1804,UTR3,-239.3,ENST00000602946.1,AC006064.4
1173,ENST00000354321,DUS1L,chr17: 80015749-80023421,-39.7,90-139,195-244,UTR5,-134.8,ENST00000602946.1,AC006064.4
1174,ENST00000404209,PSG8,chr19: 43256839-43269830,-39.7,82-131,770-819,CDS,-220.2,ENST00000602946.1,AC006064.4
1175,ENST00000376741,SP2,chr17: 45973517-46006323,-39.7,88-137,2457-2506,UTR3,-411.1,ENST00000602946.1,AC006064.4
1176,ENST00000217964,TBL1X,chrX: 9433049-9687778,-39.6,89-138,5708-5757,UTR3,-434.0,ENST00000602946.1,AC006064.4
1177,ENST00000358273,NF1,chr17: 29421946-29704695,-39.6,88-139,273-324,UTR5,-681.0,ENST00000602946.1,AC006064.4
1178,ENST00000311403,ZBTB4,chr17: 7362686-7387582,-39.6,88-138,556-606,CDS,-594.4,ENST00000602946.1,AC006064.4
1179,ENST00000406386,TRIOBP,chr22: 38093012-38172563,-39.6,82-138,3463-3519,CDS,-1035.0,ENST00000602946.1,AC006064.4
1180,ENST00000301459,RCOR2,chr11: 63678694-63684316,-39.5,91-138,1887-1934,CDS,-305.0,ENST00000602946.1,AC006064.4
1181,ENST00000372199,DYDC2,chr10: 82104502-82127829,-39.5,89-154,1761-1826,UTR3,-123.4,ENST00000602946.1,AC006064.4
1182,ENST00000266646,INHBE,chr12: 57849105-57851791,-39.5,89-136,549-596,CDS,-266.1,ENST00000602946.1,AC006064.4
1183,ENST00000580459,RP11-6N17.4,chr17: 45969221-45973158,-39.5,91-138,3656-3703,ncRNA,-199.8,ENST00000602946.1,AC006064.4
1184,ENST00000360256,F8,chrX: 154064071-154251028,-39.5,87-134,8399-8446,UTR3,-580.0,ENST00000602946.1,AC006064.4
1185,ENST00000533983,ARNT2,chr15: 80733573-80890269,-39.5,90-138,2544-2592,UTR3,-443.5,ENST00000602946.1,AC006064.4
1186,ENST00000325718,MLLT6,chr17: 36861796-36886056,-39.5,91-138,2571-2618,CDS,-518.6,ENST00000602946.1,AC006064.4
1187,ENST00000380035,SKOR1,chr15: 68117884-68126893,-39.5,89-138,1203-1252,CDS,-216.4,ENST00000602946.1,AC006064.4
1188,ENST00000360380,STYLE,chr1: 47715812-47779819,-39.5,87-137,2050-2100,CDS,-336.4,ENST00000602946.1,AC006064.4
1189,ENST00000452364,AC016738.4,chr2: 101610139-101618706,-39.4,88-137,2499-2548,ncRNA,-141.8,ENST00000602946.1,AC006064.4
1190,ENST00000407578,MYCBP2,chr13: 77618793-77901177,-39.4,88-137,8775-8824,CDS,-1025.2,ENST00000602946.1,AC006064.4
1191,ENST00000374662,HSD17B8,chr6: 33172420-33174608,-39.4,85-137,825-877,UTR3,-77.5,ENST00000602946.1,AC006064.4
1192,ENST00000368395,MUC1,chr1: 155158301-155162706,-39.4,84-135,700-751,CDS,-323.5,ENST00000602946.1,AC006064.4
1193,ENST00000330966,MYOM3,chr1: 24382532-24438665,-39.4,82-136,4783-4837,UTR3,-352.7,ENST00000602946.1,AC006064.4
1194,ENST00000432910,RP5-1043L13.1,chr20: 58713549-58897314,-39.4,82-146,916-980,ncRNA,-160.9,ENST00000602946.1,AC006064.4
1195,ENST00000242159,HOXA7,chr7: 27193336-27196298,-39.3,89-138,965-1014,UTR3,-174.4,ENST00000602946.1,AC006064.4
1196,ENST00000400573,CECR2,chr22: 17956136-18037850,-39.3,90-139,3611-3660,CDS,-719.4,ENST00000602946.1,AC006064.4
1197,ENST00000568686,RP4-555D20.2,chr3: 44158792-44163857,-39.3,85-138,3425-3478,ncRNA,-390.7,ENST00000602946.1,AC006064.4
1198,ENST00000267205,RHOF,chr12: 122215665-122232168,-39.3,89-138,1514-1563,UTR3,-202.1,ENST00000602946.1,AC006064.4
1199,ENST00000561523,RP11-189E14.4,chr16: 49500018-49503786,-39.3,82-131,3005-3054,ncRNA,-193.1,ENST00000602946.1,AC006064.4
1200,ENST00000493964,C1orf222,chr1: 1853727-1887154,-39.3,89-138,2161-2210,CDS,-267.0,ENST00000602946.1,AC006064.4
1201,ENST00000373931,PPP1R8,chr1:28157334-28178183,-61.8,2609-2663,1437-1491,UTR3,-1433.4,ENST00000609143.6,LINC01278
1202,ENST00000290583,CELF3,chr1:151674882-151689290,-58.9,2612-2661,3083-3132,UTR3,-2213.5,ENST00000609143.6,LINC01278
1203,ENST00000084798,CA11,chr19:49141200-49149569,-58.4,424-497,202-275,UTR5,-2307.6,ENST00000609143.6,LINC01278
1204,ENST00000376918,EMC10,chr19:50979757-50986608,-56.2,2607-2654,869-916,UTR3,-917.9,ENST00000609143.6,LINC01278
1205,ENST00000311378,WFIKKN2,chr17:48912772-48919709,-55.9,1011-1070,3210-3269,UTR3,-2113.1,ENST00000609143.6,LINC01278
1206,ENST00000551334,CTD-2314B22.3,chr14:19854099-19925327,-55.5,461-510,1610-1659,ncRNA,-1473.1,ENST00000609143.6,LINC01278
1207,ENST00000596286,CTC-518B2.12,chr19:51517631-51517990,-54.6,440-507,106-173,ncRNA,-1042.0,ENST00000609143.6,LINC01278
1208,ENST00000263754,KAT2B,chr3:20081516-20195896,-54.5,1010-1060,301-351,UTR5,-2726.8,ENST00000609143.6,LINC01278
1209,ENST00000257749,BACH2,chr6:90636249-91006461,-54.3,2606-2671,5121-5186,UTR3,-4663.4,ENST00000609143.6,LINC01278
1210,ENST00000506612,CTD-2275D24.3,chr5:73623821-73630591,-54.2,2608-2663,423-478,ncRNA,-779.2,ENST00000609143.6,LINC01278
1211,ENST00000409535,RAD54L2,chr3:51575597-51702683,-54.1,1010-1062,5658-5710,UTR3,-5690.9,ENST00000609143.6,LINC01278
1212,ENST00000330436,CYP2A13,chr19:41594378-41602100,-54.1,1000-1059,1559-1618,UTR3,-1633.4,ENST00000609143.6,LINC01278
1213,ENST00000609881,GS1-279B7.2,chr1:185286912-185287662,-54.0,1214-1277,7-70,ncRNA,-1407.3,ENST00000609143.6,LINC01278
1214,ENST00000602967,NUTM2E,chr10:81601115-81610632,-53.8,1260-1313,3492-3545,UTR3,-1801.1,ENST00000609143.6,LINC01278
1215,ENST00000317357,SOBP,chr6:107811163-107981357,-53.7,453-502,4947-4996,UTR3,-2004.7,ENST00000609143.6,LINC01278
1216,ENST00000569432,RP11-554A11.6,chr11:68779752-68781534,-53.5,1263-1327,458-522,ncRNA,-644.8,ENST00000609143.6,LINC01278
1217,ENST00000453951,AC104135.4,chr2:75167386-75169797,-53.4,435-487,752-804,ncRNA,-846.2,ENST00000609143.6,LINC01278
1218,ENST00000273980,TBCK,chr4:106962757-107242652,-53.4,1544-1612,5477-5545,UTR3,-4484.3,ENST00000609143.6,LINC01278
1219,ENST00000324439,RCHY1,chr4:76404248-76439895,-53.2,1011-1082,343-414,"UTR5,start_codon",-2347.6,ENST00000609143.6,LINC01278
1220,ENST00000312358,SPEG,chr2:220299569-220358354,-52.4,1001-1066,10167-10232,UTR3,-3952.5,ENST00000609143.6,LINC01278
1221,ENST00000307145,KLF13,chr15:31619059-31670102,-52.4,1001-1057,5881-5937,UTR3,-3062.5,ENST00000609143.6,LINC01278
1222,ENST00000377474,KCTD12,chr13:77454313-77460525,-52.2,1036-1083,2218-2265,UTR3,-2434.4,ENST00000609143.6,LINC01278
1223,ENST00000405844,TMEM196,chr7:19758934-19813015,-51.9,1215-1277,576-638,UTR5,-2583.1,ENST00000609143.6,LINC01278
1224,ENST00000405142,NUDT16L1,chr16:4743720-4745856,-51.9,1222-1271,676-725,CDS,-1343.9,ENST00000609143.6,LINC01278
1225,ENST00000343218,DPYSL3,chr5:146770376-146889619,-51.7,1555-1620,2655-2720,UTR3,-3679.7,ENST00000609143.6,LINC01278
1226,ENST00000493094,POPDC2,chr3:119361183-119379730,-51.0,1008-1055,187-234,UTR5,-1298.5,ENST00000609143.6,LINC01278
1227,ENST00000368655,GATAD2B,chr1:153777202-153895451,-50.9,1008-1059,7104-7155,UTR3,-4325.8,ENST00000609143.6,LINC01278
1228,ENST00000577171,AC140912.1,chr16:73265955-73267007,-50.7,2612-2663,908-959,ncRNA,-1153.9,ENST00000609143.6,LINC01278
1229,ENST00000427093,DNMBP-AS1,chr10:101686768-101689595,-50.6,1261-1313,131-183,ncRNA,-580.9,ENST00000609143.6,LINC01278
1230,ENST00000350889,STMN4,chr8:27092841-27115903,-50.6,441-488,968-1015,UTR3,-1379.9,ENST00000609143.6,LINC01278
1231,ENST00000431060,RP11-66B24.7,chr15:101390037-101404501,-50.5,1213-1267,1994-2048,ncRNA,-2510.0,ENST00000609143.6,LINC01278
1232,ENST00000389048,ALK,chr2:29415641-30144432,-50.5,1008-1066,3635-3693,CDS,-2340.2,ENST00000609143.6,LINC01278
1233,ENST00000337120,SH2B1,chr16:28874126-28885522,-50.5,999-1059,3976-4036,CDS,-2360.7,ENST00000609143.6,LINC01278
1234,ENST00000221166,NEFM,chr8:24770526-24776606,-50.4,1235-1284,76-125,UTR5,-3848.0,ENST00000609143.6,LINC01278
1235,ENST00000594850,AC022154.7,chr19:49123762-49127389,-50.4,999-1072,148-221,ncRNA,-1003.4,ENST00000609143.6,LINC01278
1236,ENST00000359139,PPP6R2,chr22:50781734-50883514,-50.3,276-323,3464-3511,UTR3,-1744.8,ENST00000609143.6,LINC01278
1237,ENST00000539627,TMEM91,chr19:41856817-41889988,-50.3,443-494,1390-1441,UTR3,-1435.5,ENST00000609143.6,LINC01278
1238,ENST00000372285,CD40,chr20:44746912-44758502,-50.0,454-510,1579-1635,UTR3,-1134.0,ENST00000609143.6,LINC01278
1239,ENST00000572453,MIR497HG,chr17:6919142-6922978,-50.0,1031-1082,315-366,ncRNA,-3769.3,ENST00000609143.6,LINC01278
1240,ENST00000262940,RASA4,chr7:102220094-102257204,-50.0,1018-1078,5427-5487,UTR3,-2120.6,ENST00000609143.6,LINC01278
1241,ENST00000380494,COL4A3BP,chr5:74666929-74807963,-49.9,2613-2664,4400-4451,UTR3,-3240.6,ENST00000609143.6,LINC01278
1242,ENST00000399246,AC003102.1,chr17:42325759-42327236,-49.9,1558-1611,372-425,UTR5,-1221.3,ENST00000609143.6,LINC01278
1243,ENST00000303694,CHST11,chr12:104850752-105155792,-49.8,1228-1284,4094-4150,UTR3,-3070.1,ENST00000609143.6,LINC01278
1244,ENST00000270162,SIK1,chr21:44834396-44847008,-49.8,460-513,2692-2745,UTR3,-1825.5,ENST00000609143.6,LINC01278
1245,ENST00000257868,GDF11,chr12:56137065-56146136,-49.8,1008-1071,1433-1496,UTR3,-1648.1,ENST00000609143.6,LINC01278
1246,ENST00000590714,FIZ1,chr19:56104727-56113336,-49.6,444-503,2342-2401,UTR5,-3834.6,ENST00000609143.6,LINC01278
1247,ENST00000266563,PEX5,chr12:7342181-7364079,-49.6,1018-1081,2658-2721,UTR3,-1410.9,ENST00000609143.6,LINC01278
1248,ENST00000426467,CTA-929C8.6,chr22:27706613-27713417,-49.3,1270-1332,1627-1689,ncRNA,-3278.6,ENST00000609143.6,LINC01278
1249,ENST00000606362,RP1-28H20.3,chr20:45318299-45318928,-49.1,2611-2660,408-457,ncRNA,-506.3,ENST00000609143.6,LINC01278
1250,ENST00000377494,RASGRP2,chr11:64494384-64511261,-49.1,1014-1072,2837-2895,UTR3,-1662.8,ENST00000609143.6,LINC01278
1251,ENST00000333677,ARHGEF37,chr5:148961037-149014531,-49.1,655-723,2843-2911,UTR3,-3255.0,ENST00000609143.6,LINC01278
1252,ENST00000319190,TTC7A,chr2:47168314-47303274,-49.0,1555-1607,2964-3016,UTR3,-2216.7,ENST00000609143.6,LINC01278
1253,ENST00000360184,DYNC1H1,chr14:102430866-102517128,-49.0,1017-1078,7322-7383,CDS,-7701.4,ENST00000609143.6,LINC01278
1254,ENST00000550845,DYNLL1,chr12:120933917-120935476,-48.9,2603-2654,641-692,UTR3,-942.5,ENST00000609143.6,LINC01278
1255,ENST00000371940,MOB3C,chr1:47073398-47082137,-48.9,1541-1602,1206-1267,UTR5,-4397.8,ENST00000609143.6,LINC01278
1256,ENST00000576784,RP11-498C9.2,chr17:79801042-79801834,-48.9,1564-1613,396-445,ncRNA,-609.6,ENST00000609143.6,LINC01278
1257,ENST00000311177,HOXB9,chr17:46698519-46703839,-48.8,2608-2655,54-101,UTR5,-1110.0,ENST00000609143.6,LINC01278
1258,ENST00000439458,UNC80,chr2:210636718-210864024,-48.7,553-602,2286-2335,CDS,-6216.6,ENST00000609143.6,LINC01278
1259,ENST00000327928,OTOL1,chr3:161214597-161221730,-48.6,1003-1066,741-804,CDS,-1684.8,ENST00000609143.6,LINC01278
1260,ENST00000457698,RP11-66A2.2,chr1:232863001-232878461,-48.6,2608-2668,1-47,ncRNA,-1656.2,ENST00000609143.6,LINC01278
1261,ENST00000263238,ACTR3,chr2:114647538-114720173,-48.6,1548-1602,13-67,UTR5,-3598.5,ENST00000609143.6,LINC01278
1262,ENST00000382426,RP11-1275H24.1,chr7:5465917-5468558,-48.5,453-502,1805-1854,ncRNA,-985.9,ENST00000609143.6,LINC01278
1263,ENST00000610122,RP11-1275H24.1,chr7:5465909-5468558,-48.5,453-502,1805-1854,ncRNA,-989.2,ENST00000609143.6,LINC01278
1264,ENST00000216068,DNAL4,chr22:39174514-39190178,-48.4,2599-2647,799-847,UTR3,-761.4,ENST00000609143.6,LINC01278
1265,ENST00000444313,PARVG,chr22:44576771-44604349,-48.3,1216-1271,2490-2545,UTR3,-3366.1,ENST00000609143.6,LINC01278
1266,ENST00000501122,NEAT1,chr11:65190270-65213011,-48.3,1011-1068,330-387,ncRNA,-12976.8,ENST00000609143.6,LINC01278
1267,ENST00000601801,NEAT1,chr11:65190287-65191742,-48.3,1011-1068,313-370,ncRNA,-1992.5,ENST00000609143.6,LINC01278
1268,ENST00000499732,NEAT1,chr11:65190246-65192232,-48.3,1011-1068,354-411,ncRNA,-2240.3,ENST00000609143.6,LINC01278
1269,ENST00000315877,ABHD14B,chr3:52002528-52008646,-48.2,1015-1063,286-334,UTR5,-747.8,ENST00000609143.6,LINC01278
1270,ENST00000399599,CDIP1,chr16:4560741-4565110,-48.1,1200-1256,278-334,UTR5,-1236.3,ENST00000609143.6,LINC01278
1271,ENST00000609998,RP11-449P15.2,chr7:919428-926184,-48.0,2604-2652,5191-5239,ncRNA,-3014.6,ENST00000609143.6,LINC01278
1272,ENST00000511330,RP11-300M6.1,chr4:58020744-58022618,-47.9,1015-1084,497-560,ncRNA,-843.5,ENST00000609143.6,LINC01278
1273,ENST00000375906,GPANK1,chr6:31629007-31634060,-47.9,1009-1066,179-236,UTR5,-1973.8,ENST00000609143.6,LINC01278
1274,ENST00000263846,SYT7,chr11:61282786-61348620,-47.8,1013-1082,3936-4005,UTR3,-1968.5,ENST00000609143.6,LINC01278
1275,ENST00000272203,PLEKHA6,chr1:204187980-204329044,-47.8,447-500,4153-4206,UTR3,-2949.4,ENST00000609143.6,LINC01278
1276,ENST00000295851,ABI2,chr2:204192943-204312446,-47.7,1213-1268,15336-15391,UTR3,-10924.5,ENST00000609143.6,LINC01278
1277,ENST00000513407,POU5F1,chr6:31132129-31134947,-47.7,2595-2658,2131-2194,UTR3,-1612.4,ENST00000609143.6,LINC01278
1278,ENST00000546793,RP11-983P16.4,chr12:53436974-53448222,-47.7,1262-1313,611-662,ncRNA,-3244.2,ENST00000609143.6,LINC01278
1279,ENST00000256649,TRIM45,chr1:117653683-117664350,-47.7,1011-1060,153-202,UTR5,-1601.3,ENST00000609143.6,LINC01278
1280,ENST00000357338,DLK2,chr6:43418093-43424370,-47.7,1006-1061,477-532,UTR5,-2052.3,ENST00000609143.6,LINC01278
1281,ENST00000543008,CALML3-AS1,chr10:5556208-5565140,-47.6,1260-1313,3098-3151,ncRNA,-1852.7,ENST00000609143.6,LINC01278
1282,ENST00000222644,MPP6,chr7:24612966-24733812,-47.5,453-508,36-91,UTR5,-4281.8,ENST00000609143.6,LINC01278
1283,ENST00000270458,CACNG8,chr19:54466295-54493469,-47.4,1555-1614,4485-4544,UTR3,-7717.0,ENST00000609143.6,LINC01278
1284,ENST00000314136,ANP32E,chr1:150190718-150208504,-47.4,1260-1310,300-350,UTR5,-2082.1,ENST00000609143.6,LINC01278
1285,ENST00000328902,GIMAP6,chr7:150322464-150329473,-47.4,1010-1071,1581-1642,UTR3,-1983.7,ENST00000609143.6,LINC01278
1286,ENST00000535242,RP13-977J11.8,chr12:132674759-132675542,-47.4,1010-1068,343-391,ncRNA,-601.5,ENST00000609143.6,LINC01278
1287,ENST00000589456,CTD-2537I9.12,chr19:56173268-56186081,-47.3,1217-1284,64-131,ncRNA,-1272.5,ENST00000609143.6,LINC01278
1288,ENST00000326413,RIIAD1,chr1:151682910-151702082,-47.3,1431-1487,55-111,UTR5,-1534.4,ENST00000609143.6,LINC01278
1289,ENST00000442233,AL589765.1,chr1:151682910-151702070,-47.3,1431-1487,55-111,"UTR5,start_codon",-1517.5,ENST00000609143.6,LINC01278
1290,ENST00000293780,CHRNE,chr17:4801070-4806369,-47.2,1215-1281,2332-2398,UTR3,-1529.8,ENST00000609143.6,LINC01278
1291,ENST00000601203,AIRN,chr6:160424324-160428696,-47.1,1010-1077,1596-1663,ncRNA,-2963.1,ENST00000609143.6,LINC01278
1292,ENST00000530595,AP000662.4,chr11:57405850-57420263,-47.1,1261-1312,194-245,ncRNA,-2087.4,ENST00000609143.6,LINC01278
1293,ENST00000369026,MCL1,chr1:150547033-150552066,-47.1,1011-1060,3546-3595,UTR3,-1938.3,ENST00000609143.6,LINC01278
1294,ENST00000375792,DDAH2,chr6:31694816-31698394,-47.1,1203-1253,600-650,"UTR5,start_codon",-1397.3,ENST00000609143.6,LINC01278
1295,ENST00000409085,AAK1,chr2:69694920-69870849,-47.1,998-1059,4140-4201,UTR3,-5768.1,ENST00000609143.6,LINC01278
1296,ENST00000504986,TMEM33,chr4:41937138-41962589,-46.9,2600-2669,2125-2194,UTR3,-3785.6,ENST00000609143.6,LINC01278
1297,ENST00000380060,NHS,chrX:17393544-17754114,-46.9,442-502,7218-7278,UTR3,-4424.9,ENST00000609143.6,LINC01278
1298,ENST00000311852,MMP14,chr14:23305767-23316970,-46.9,453-508,3419-3474,UTR3,-2176.8,ENST00000609143.6,LINC01278
1299,ENST00000158771,DERL2,chr17:5374572-5389537,-46.8,2608-2659,1-46,UTR5,-2237.1,ENST00000609143.6,LINC01278
1300,ENST00000569685,CTA-331P3.1,chr6:110799111-110800639,-46.8,1211-1281,839-909,ncRNA,-1239.0,ENST00000609143.6,LINC01278
1301,ENST00000378641,PLCB1,chr20:8112825-8865547,-46.8,1267-1315,1-44,UTR5,-3696.4,ENST00000609143.6,LINC01278
1302,ENST00000280097,HNMT,chr2:138721881-138773930,-46.7,1001-1054,79-132,UTR5,-1610.2,ENST00000609143.6,LINC01278
1303,ENST00000330824,GPIHBP1,chr8:144295069-144299044,-46.7,1026-1081,1160-1215,UTR3,-1319.9,ENST00000609143.6,LINC01278
1304,ENST00000438926,SLC12A3,chr16:56899120-56949762,-46.7,1261-1310,4681-4730,UTR3,-3504.2,ENST00000609143.6,LINC01278
1305,ENST00000296585,ITGA2,chr5:52285157-52390609,-46.6,2608-2661,3828-3881,UTR3,-3373.0,ENST00000609143.6,LINC01278
1306,ENST00000503877,CTD-3179P9.2,chr5:117618271-117620477,-46.5,442-500,616-674,ncRNA,-1363.1,ENST00000609143.6,LINC01278
1307,ENST00000252115,POLDIP3,chr22:42979728-43010968,-46.5,1554-1604,1366-1416,"CDS,stop_codon",-1448.0,ENST00000609143.6,LINC01278
1308,ENST00000373674,PI16,chr6:36922210-36932613,-46.5,1262-1316,2097-2151,UTR3,-887.1,ENST00000609143.6,LINC01278
1309,ENST00000269554,PIP4K2B,chr17:36921943-36956158,-46.5,2625-2680,1367-1422,CDS,-3207.9,ENST00000609143.6,LINC01278
1310,ENST00000393408,CBX1,chr17:46147415-46178560,-46.5,1008-1057,1466-1515,UTR3,-2264.1,ENST00000609143.6,LINC01278
1311,ENST00000592758,AC005944.2,chr19:3052909-3053722,-46.4,1259-1312,440-493,ncRNA,-668.0,ENST00000609143.6,LINC01278
1312,ENST00000376734,TRIM31,chr6:30070675-30080883,-46.4,2612-2663,1534-1585,UTR3,-1625.4,ENST00000609143.6,LINC01278
1313,ENST00000553319,RP11-65I12.1,chr2:113998308-113998987,-46.3,641-704,235-298,ncRNA,-770.5,ENST00000609143.6,LINC01278
1314,ENST00000328333,COL7A1,chr3:48601507-48632700,-46.2,441-490,6257-6306,CDS,-4799.3,ENST00000609143.6,LINC01278
1315,ENST00000588025,FARSA,chr19:13033294-13044851,-46.1,1542-1599,687-744,CDS,-1136.2,ENST00000609143.6,LINC01278
1316,ENST00000281456,SLC25A4,chr4:186064396-186071536,-46.1,451-523,2556-2628,UTR3,-2605.4,ENST00000609143.6,LINC01278
1317,ENST00000338745,SATB1,chr3:18386880-18466829,-46.1,1009-1060,988-1039,UTR5,-4330.4,ENST00000609143.6,LINC01278
1318,ENST00000572933,DNAH2,chr17:7620673-7737062,-46.1,541-598,576-633,UTR5,-5899.1,ENST00000609143.6,LINC01278
1319,ENST00000280098,SPOPL,chr2:139259372-139331117,-46.1,1014-1079,104-169,UTR5,-3426.3,ENST00000609143.6,LINC01278
1320,ENST00000308511,CCAR2,chr8:22462146-22479027,-46.1,1024-1083,29-88,UTR5,-2042.3,ENST00000609143.6,LINC01278
1321,ENST00000361200,DUSP27,chr1:167063283-167098366,-46.0,1235-1284,991-1040,CDS,-3191.0,ENST00000609143.6,LINC01278
1322,ENST00000591765,CCR10,chr17:40831439-40835082,-46.0,446-501,1828-1883,UTR3,-1250.2,ENST00000609143.6,LINC01278
1323,ENST00000379096,TPD52,chr8:80947104-81083793,-46.0,1536-1592,2635-2691,UTR3,-2914.7,ENST00000609143.6,LINC01278
1324,ENST00000314134,SLC35C1,chr11:45825958-45834566,-46.0,2612-2663,257-308,UTR5,-1783.2,ENST00000609143.6,LINC01278
1325,ENST00000358173,EPHB4,chr7:100400188-100425121,-46.0,2617-2666,4175-4224,UTR3,-1417.3,ENST00000609143.6,LINC01278
1326,ENST00000332312,EMILIN3,chr20:39988607-39995467,-45.9,1010-1066,1542-1598,CDS,-1518.0,ENST00000609143.6,LINC01278
1327,ENST00000371959,AMOT,chrX:112018106-112066354,-45.9,1207-1258,4645-4696,UTR3,-4103.2,ENST00000609143.6,LINC01278
1328,ENST00000439319,SLC39A12-AS1,chr10:18290716-18299491,-45.9,1009-1061,1733-1785,ncRNA,-1426.1,ENST00000609143.6,LINC01278
1329,ENST00000410003,TTC31,chr2:74710215-74721686,-45.9,435-488,1248-1301,UTR3,-1950.3,ENST00000609143.6,LINC01278
1330,ENST00000579138,RP11-74H8.1,chr17:65028526-65029406,-45.9,441-508,1-48,ncRNA,-296.8,ENST00000609143.6,LINC01278
1331,ENST00000527748,GPR61,chr1:110082495-110089882,-45.9,1547-1617,2836-2906,UTR3,-2825.8,ENST00000609143.6,LINC01278
1332,ENST00000244625,TBCC,chr6:42712240-42714558,-45.8,1266-1319,100-153,UTR5,-1017.3,ENST00000609143.6,LINC01278
1333,ENST00000361464,MGEA5,chr10:103544210-103578175,-45.8,1267-1319,243-295,UTR5,-3283.6,ENST00000609143.6,LINC01278
1334,ENST00000269385,CBX8,chr17:77765932-77770915,-45.8,1269-1324,2682-2737,UTR3,-2004.4,ENST00000609143.6,LINC01278
1335,ENST00000207457,TEKT2,chr1:36549677-36553876,-45.8,1259-1320,1442-1503,UTR3,-1128.6,ENST00000609143.6,LINC01278
1336,ENST00000409789,CNPPD1,chr2:220036897-220042828,-45.8,1017-1069,1975-2027,UTR3,-1402.0,ENST00000609143.6,LINC01278
1337,ENST00000308278,FAM57A,chr17:635653-646206,-45.7,1555-1604,1607-1656,UTR3,-750.4,ENST00000609143.6,LINC01278
1338,ENST00000441363,RP11-398K22.12,chr6:73973083-74011124,-45.7,1010-1071,832-893,ncRNA,-1224.7,ENST00000609143.6,LINC01278
1339,ENST00000378191,AJAP1,chr1:4715106-4852594,-45.7,571-619,6432-6480,UTR3,-4821.6,ENST00000609143.6,LINC01278
1340,ENST00000377748,PLEKHG5,chr1:6526153-6580069,-45.7,1203-1264,831-892,CDS,-1569.5,ENST00000609143.6,LINC01278
1341,ENST00000606772,RP11-441F2.5,chr16:56385799-56387436,-45.6,1010-1068,1389-1447,ncRNA,-1155.9,ENST00000609143.6,LINC01278
1342,ENST00000373475,S100PBP,chr1:33283157-33324476,-45.6,2606-2660,52-106,UTR5,-2196.2,ENST00000609143.6,LINC01278
1343,ENST00000227451,DTX4,chr11:58939966-58976060,-45.5,453-504,4299-4350,UTR3,-2647.6,ENST00000609143.6,LINC01278
1344,ENST00000222120,RAB3D,chr19:11432723-11450344,-45.5,453-500,2150-2197,UTR3,-1888.5,ENST00000609143.6,LINC01278
1345,ENST00000367701,ZBTB37,chr1:173838095-173872687,-45.4,1024-1078,18825-18879,UTR3,-10655.0,ENST00000609143.6,LINC01278
1346,ENST00000327535,IFNLR1,chr1:24480648-24513751,-45.3,1026-1078,1783-1835,UTR3,-1629.1,ENST00000609143.6,LINC01278
1347,ENST00000455511,ANAPC7,chr12:110810706-110841535,-45.3,456-510,1693-1747,CDS,-1876.8,ENST00000609143.6,LINC01278
1348,ENST00000368216,RRNAD1,chr1:156698268-156706741,-45.3,1267-1320,106-159,UTR5,-1113.9,ENST00000609143.6,LINC01278
1349,ENST00000366607,TOMM20,chr1:235272652-235292251,-45.3,2158-2212,2368-2422,UTR3,-2231.0,ENST00000609143.6,LINC01278
1350,ENST00000597156,CTD-3193O13.11,chr19:7935448-7936182,-45.3,444-509,396-461,ncRNA,-2233.6,ENST00000609143.6,LINC01278
1351,ENST00000507178,JRK,chr8:143738875-143747939,-45.2,1009-1078,6006-6075,ncRNA,-4809.8,ENST00000609143.6,LINC01278
